register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
a652b31d0ebdb9130a45,py,signals.py,689,0,TEXT_LINE_MARKET_TOKEN,"                regime,",regime,,chains.callExpDateMap.*.high52Week;quotes.quote.52WeekHigh;chains.putExpDateMap.*.high52Week,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
8e9890f1645bc0903083,py,signals.py,710,0,TEXT_LINE_MARKET_TOKEN,"                    exc_type=type(e).__name__,",type,chains.assetMainType;chains.assetSubType;chains.callExpDateMap.*.exerciseType;chains.callExpDateMap.*.expirationType;chains.callExpDateMap.*.optionDeliverablesList.*.assetType;chains.callExpDateMap.*.optionDeliverablesList.*.currencyType;chains.callExpDateMap.*.settlementType;chains.putExpDateMap.*.exerciseType;chains.putExpDateMap.*.expirationType;chains.putExpDateMap.*.optionDeliverablesList.*.assetType;chains.putExpDateMap.*.optionDeliverablesList.*.currencyType;chains.putExpDateMap.*.settlementType;instruments.*.assetType;market_hours.bond.BON.marketType;market_hours.equity.EQ.marketType;market_hours.forex.forex.marketType;market_hours.future.ADA.marketType;market_hours.future.AW.marketType;market_hours.future.BFF.marketType;market_hours.future.BTC.marketType;market_hours.future.BZ.marketType;market_hours.future.CB.marketType;market_hours.future.CL.marketType;market_hours.future.CZK.marketType;market_hours.future.DC.marketType,chains.putExpDateMap.*.high52Week;chains.putExpDateMap.*.low52Week;chains.callExpDateMap.*.high52Week,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
55e5ef968f4c6ef200af,py,signals.py,723,0,TEXT_LINE_MARKET_TOKEN,"    return fusion_policy_flat, errors, finalize_stack_integrity_v1(replay_integrity_events)",return,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment,chains.volatility;chains.putExpDateMap.*.theoreticalVolatility;streaming.content.*.ASK_SIZE,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
8774ed253b0ba1139d27,py,signals.py,730,0,TEXT_LINE_MARKET_TOKEN,"def _build_stack_decision_path(xgb_out, lstm_out, transformer_out, mc_out, fusion, call) -> StackDecisionPath:",call,chains.callExpDateMap;chains.callExpDateMap.*;chains.callExpDateMap.*.ask;chains.callExpDateMap.*.askSize;chains.callExpDateMap.*.bid;chains.callExpDateMap.*.bidAskSize;chains.callExpDateMap.*.bidSize;chains.callExpDateMap.*.closePrice;chains.callExpDateMap.*.daysToExpiration;chains.callExpDateMap.*.deliverableNote;chains.callExpDateMap.*.delta;chains.callExpDateMap.*.description;chains.callExpDateMap.*.exchangeName;chains.callExpDateMap.*.exerciseType;chains.callExpDateMap.*.expirationDate;chains.callExpDateMap.*.expirationType;chains.callExpDateMap.*.extrinsicValue;chains.callExpDateMap.*.gamma;chains.callExpDateMap.*.high52Week;chains.callExpDateMap.*.highPrice;chains.callExpDateMap.*.inTheMoney;chains.callExpDateMap.*.intrinsicValue;chains.callExpDateMap.*.last;chains.callExpDateMap.*.lastSize;chains.callExpDateMap.*.lastTradingDay,chains.putExpDateMap.*.theoreticalVolatility;chains.callExpDateMap.*.theoreticalVolatility;quotes.quote.askSize,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
577cbf646fa903c92854,py,signals.py,732,0,TEXT_LINE_MARKET_TOKEN,    Build explicit ordered stack path: XGB → LSTM → Transformer → MC → Fusion → Final Call.,call,chains.callExpDateMap;chains.callExpDateMap.*;chains.callExpDateMap.*.ask;chains.callExpDateMap.*.askSize;chains.callExpDateMap.*.bid;chains.callExpDateMap.*.bidAskSize;chains.callExpDateMap.*.bidSize;chains.callExpDateMap.*.closePrice;chains.callExpDateMap.*.daysToExpiration;chains.callExpDateMap.*.deliverableNote;chains.callExpDateMap.*.delta;chains.callExpDateMap.*.description;chains.callExpDateMap.*.exchangeName;chains.callExpDateMap.*.exerciseType;chains.callExpDateMap.*.expirationDate;chains.callExpDateMap.*.expirationType;chains.callExpDateMap.*.extrinsicValue;chains.callExpDateMap.*.gamma;chains.callExpDateMap.*.high52Week;chains.callExpDateMap.*.highPrice;chains.callExpDateMap.*.inTheMoney;chains.callExpDateMap.*.intrinsicValue;chains.callExpDateMap.*.last;chains.callExpDateMap.*.lastSize;chains.callExpDateMap.*.lastTradingDay,chains.callExpDateMap.*.rho;chains.callExpDateMap.*.askSize;chains.callExpDateMap.*.bidSize,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
5feb6bcbc089fc758601,py,signals.py,735,0,TEXT_LINE_MARKET_TOKEN,"    def _model_stage(name, out, stage_id) -> StackStage:",name,chains.callExpDateMap.*.exchangeName;chains.putExpDateMap.*.exchangeName;chains.underlying.exchangeName;market_hours.bond.BON.productName;market_hours.equity.EQ.productName;market_hours.future.ADA.productName;market_hours.future.AW.productName;market_hours.future.BFF.productName;market_hours.future.BTC.productName;market_hours.future.BZ.productName;market_hours.future.CB.productName;market_hours.future.CL.productName;market_hours.future.CZK.productName;market_hours.future.DC.productName;market_hours.future.E7.productName;market_hours.future.ECK.productName;market_hours.future.EHF.productName;market_hours.future.EMD.productName;market_hours.future.ES.productName;market_hours.future.ETH.productName;market_hours.future.GC.productName;market_hours.future.GF.productName;market_hours.future.HE.productName;market_hours.future.HG.productName;market_hours.future.HO.productName,chains.callExpDateMap.*.theta;chains.callExpDateMap.*.delta;chains.putExpDateMap.*.delta,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
1dd90ad43e0f667d1e49,py,signals.py,737,0,TEXT_LINE_MARKET_TOKEN,"            return StackStage(stage_id=stage_id, status=""inactive"", note=f""{name}: inactive"")",return status note name,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment;chains.status;quotes.quote.securityStatus;streaming.content.*.SECURITY_STATUS;chains.callExpDateMap.*.deliverableNote;chains.putExpDateMap.*.deliverableNote;chains.callExpDateMap.*.exchangeName;chains.putExpDateMap.*.exchangeName;chains.underlying.exchangeName;market_hours.bond.BON.productName;market_hours.equity.EQ.productName;market_hours.future.ADA.productName;market_hours.future.AW.productName;market_hours.future.BFF.productName;market_hours.future.BTC.productName;market_hours.future.BZ.productName;market_hours.future.CB.productName;market_hours.future.CL.productName;market_hours.future.CZK.productName;market_hours.future.DC.productName;market_hours.future.E7.productName;market_hours.future.ECK.productName;market_hours.future.EHF.productName,chains.putExpDateMap.*.volatility;chains.putExpDateMap.*.theoreticalVolatility;chains.callExpDateMap.*.volatility,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
505f3bb656a694a9a539,py,signals.py,752,0,TEXT_LINE_MARKET_TOKEN,"        note = f""{name}: {dom or '—'} ({conf})""",note name,chains.callExpDateMap.*.deliverableNote;chains.putExpDateMap.*.deliverableNote;chains.callExpDateMap.*.exchangeName;chains.putExpDateMap.*.exchangeName;chains.underlying.exchangeName;market_hours.bond.BON.productName;market_hours.equity.EQ.productName;market_hours.future.ADA.productName;market_hours.future.AW.productName;market_hours.future.BFF.productName;market_hours.future.BTC.productName;market_hours.future.BZ.productName;market_hours.future.CB.productName;market_hours.future.CL.productName;market_hours.future.CZK.productName;market_hours.future.DC.productName;market_hours.future.E7.productName;market_hours.future.ECK.productName;market_hours.future.EHF.productName;market_hours.future.EMD.productName;market_hours.future.ES.productName;market_hours.future.ETH.productName;market_hours.future.GC.productName;market_hours.future.GF.productName;market_hours.future.HE.productName,streaming.content.*.BIDS;streaming.content.*.VOLUME;streaming.content.*.BIDS.*,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
b8bd744d0527341aa378,py,signals.py,753,0,TEXT_LINE_MARKET_TOKEN,"        return StackStage(stage_id=stage_id, status=""active"", direction=dom, confidence=conf, probability=prob, note=note)",return status note,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment;chains.status;quotes.quote.securityStatus;streaming.content.*.SECURITY_STATUS;chains.callExpDateMap.*.deliverableNote;chains.putExpDateMap.*.deliverableNote,chains.putExpDateMap.*.theoreticalVolatility;chains.putExpDateMap.*.volatility;chains.callExpDateMap.*.volatility,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
bfe0c94913935f41629d,py,signals.py,767,0,TEXT_LINE_MARKET_TOKEN,"    exp = getattr(mc_out, ""expansion_prob"", None)",exp,chains.callExpDateMap;chains.callExpDateMap.*;chains.callExpDateMap.*.ask;chains.callExpDateMap.*.askSize;chains.callExpDateMap.*.bid;chains.callExpDateMap.*.bidAskSize;chains.callExpDateMap.*.bidSize;chains.callExpDateMap.*.closePrice;chains.callExpDateMap.*.daysToExpiration;chains.callExpDateMap.*.deliverableNote;chains.callExpDateMap.*.delta;chains.callExpDateMap.*.description;chains.callExpDateMap.*.exchangeName;chains.callExpDateMap.*.exerciseType;chains.callExpDateMap.*.expirationDate;chains.callExpDateMap.*.expirationType;chains.callExpDateMap.*.extrinsicValue;chains.callExpDateMap.*.gamma;chains.callExpDateMap.*.high52Week;chains.callExpDateMap.*.highPrice;chains.callExpDateMap.*.inTheMoney;chains.callExpDateMap.*.intrinsicValue;chains.callExpDateMap.*.last;chains.callExpDateMap.*.lastSize;chains.callExpDateMap.*.lastTradingDay,chains.putExpDateMap.*.totalVolume;chains.putExpDateMap.*.openInterest;chains.callExpDateMap.*.openInterest,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
cdfe528f00fcb18b2308,py,signals.py,769,0,TEXT_LINE_MARKET_TOKEN,    d_bias = float(_d_bias_raw) if _d_bias_raw is not None else None,float,instruments.*.fundamental.marketCapFloat;instruments.*.fundamental.shortIntToFloat,chains.callExpDateMap.*.bidSize;chains.callExpDateMap.*.askSize;quotes.quote.askSize,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
fe6fee41d2b7db2f0599,py,signals.py,771,0,TEXT_LINE_MARKET_TOKEN,    t_risk = float(_t_risk_raw) if _t_risk_raw is not None else None,float,instruments.*.fundamental.marketCapFloat;instruments.*.fundamental.shortIntToFloat,quotes.quote.askSize;streaming.content.*.ASK_SIZE;quotes.quote.bidSize,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
acf54597d711c55033d6,py,signals.py,774,0,TEXT_LINE_MARKET_TOKEN,"        mc_stage = StackStage(stage_id=""monte_carlo"", status=""inactive"", note=""Monte Carlo: inactive"")",status note,chains.status;quotes.quote.securityStatus;streaming.content.*.SECURITY_STATUS;chains.callExpDateMap.*.deliverableNote;chains.putExpDateMap.*.deliverableNote,chains.putExpDateMap.*.theoreticalVolatility;chains.callExpDateMap.*.volatility;chains.callExpDateMap.*.theoreticalVolatility,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
208f1ebee8ebb3f277f5,py,signals.py,777,0,TEXT_LINE_MARKET_TOKEN,        if exp is not None and cont is not None:,exp,chains.callExpDateMap;chains.callExpDateMap.*;chains.callExpDateMap.*.ask;chains.callExpDateMap.*.askSize;chains.callExpDateMap.*.bid;chains.callExpDateMap.*.bidAskSize;chains.callExpDateMap.*.bidSize;chains.callExpDateMap.*.closePrice;chains.callExpDateMap.*.daysToExpiration;chains.callExpDateMap.*.deliverableNote;chains.callExpDateMap.*.delta;chains.callExpDateMap.*.description;chains.callExpDateMap.*.exchangeName;chains.callExpDateMap.*.exerciseType;chains.callExpDateMap.*.expirationDate;chains.callExpDateMap.*.expirationType;chains.callExpDateMap.*.extrinsicValue;chains.callExpDateMap.*.gamma;chains.callExpDateMap.*.high52Week;chains.callExpDateMap.*.highPrice;chains.callExpDateMap.*.inTheMoney;chains.callExpDateMap.*.intrinsicValue;chains.callExpDateMap.*.last;chains.callExpDateMap.*.lastSize;chains.callExpDateMap.*.lastTradingDay,quotes.quote.openPrice;quotes.quote.closePrice;quotes.quote.lowPrice,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
1cfe7d3e5aea9b25c869,py,signals.py,778,0,TEXT_LINE_MARKET_TOKEN,            is_expansion = exp >= cont,exp,chains.callExpDateMap;chains.callExpDateMap.*;chains.callExpDateMap.*.ask;chains.callExpDateMap.*.askSize;chains.callExpDateMap.*.bid;chains.callExpDateMap.*.bidAskSize;chains.callExpDateMap.*.bidSize;chains.callExpDateMap.*.closePrice;chains.callExpDateMap.*.daysToExpiration;chains.callExpDateMap.*.deliverableNote;chains.callExpDateMap.*.delta;chains.callExpDateMap.*.description;chains.callExpDateMap.*.exchangeName;chains.callExpDateMap.*.exerciseType;chains.callExpDateMap.*.expirationDate;chains.callExpDateMap.*.expirationType;chains.callExpDateMap.*.extrinsicValue;chains.callExpDateMap.*.gamma;chains.callExpDateMap.*.high52Week;chains.callExpDateMap.*.highPrice;chains.callExpDateMap.*.inTheMoney;chains.callExpDateMap.*.intrinsicValue;chains.callExpDateMap.*.last;chains.callExpDateMap.*.lastSize;chains.callExpDateMap.*.lastTradingDay,chains.putExpDateMap.*.exerciseType;chains.putExpDateMap.*.openInterest;chains.putExpDateMap.*.description,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
23d5bf47660872c7f4ec,py,signals.py,780,0,TEXT_LINE_MARKET_TOKEN,            pct = int(100 * (exp if is_expansion else cont)),int exp,instruments.*.fundamental.shortIntDayToCover;instruments.*.fundamental.shortIntToFloat;chains.callExpDateMap;chains.callExpDateMap.*;chains.callExpDateMap.*.ask;chains.callExpDateMap.*.askSize;chains.callExpDateMap.*.bid;chains.callExpDateMap.*.bidAskSize;chains.callExpDateMap.*.bidSize;chains.callExpDateMap.*.closePrice;chains.callExpDateMap.*.daysToExpiration;chains.callExpDateMap.*.deliverableNote;chains.callExpDateMap.*.delta;chains.callExpDateMap.*.description;chains.callExpDateMap.*.exchangeName;chains.callExpDateMap.*.exerciseType;chains.callExpDateMap.*.expirationDate;chains.callExpDateMap.*.expirationType;chains.callExpDateMap.*.extrinsicValue;chains.callExpDateMap.*.gamma;chains.callExpDateMap.*.high52Week;chains.callExpDateMap.*.highPrice;chains.callExpDateMap.*.inTheMoney;chains.callExpDateMap.*.intrinsicValue;chains.callExpDateMap.*.last,chains.putExpDateMap.*.description;chains.callExpDateMap.*.description;chains.putExpDateMap.*.exerciseType,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
59727824f0e9a93ffbf5,py,signals.py,781,0,TEXT_LINE_MARKET_TOKEN,        elif exp is not None:,exp,chains.callExpDateMap;chains.callExpDateMap.*;chains.callExpDateMap.*.ask;chains.callExpDateMap.*.askSize;chains.callExpDateMap.*.bid;chains.callExpDateMap.*.bidAskSize;chains.callExpDateMap.*.bidSize;chains.callExpDateMap.*.closePrice;chains.callExpDateMap.*.daysToExpiration;chains.callExpDateMap.*.deliverableNote;chains.callExpDateMap.*.delta;chains.callExpDateMap.*.description;chains.callExpDateMap.*.exchangeName;chains.callExpDateMap.*.exerciseType;chains.callExpDateMap.*.expirationDate;chains.callExpDateMap.*.expirationType;chains.callExpDateMap.*.extrinsicValue;chains.callExpDateMap.*.gamma;chains.callExpDateMap.*.high52Week;chains.callExpDateMap.*.highPrice;chains.callExpDateMap.*.inTheMoney;chains.callExpDateMap.*.intrinsicValue;chains.callExpDateMap.*.last;chains.callExpDateMap.*.lastSize;chains.callExpDateMap.*.lastTradingDay,quotes.extended.lastSize;quotes.reference.description;quotes.quote.closePrice,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
1ee03de4363f7144d690,py,signals.py,783,0,TEXT_LINE_MARKET_TOKEN,            pct = int(100 * exp),int exp,instruments.*.fundamental.shortIntDayToCover;instruments.*.fundamental.shortIntToFloat;chains.callExpDateMap;chains.callExpDateMap.*;chains.callExpDateMap.*.ask;chains.callExpDateMap.*.askSize;chains.callExpDateMap.*.bid;chains.callExpDateMap.*.bidAskSize;chains.callExpDateMap.*.bidSize;chains.callExpDateMap.*.closePrice;chains.callExpDateMap.*.daysToExpiration;chains.callExpDateMap.*.deliverableNote;chains.callExpDateMap.*.delta;chains.callExpDateMap.*.description;chains.callExpDateMap.*.exchangeName;chains.callExpDateMap.*.exerciseType;chains.callExpDateMap.*.expirationDate;chains.callExpDateMap.*.expirationType;chains.callExpDateMap.*.extrinsicValue;chains.callExpDateMap.*.gamma;chains.callExpDateMap.*.high52Week;chains.callExpDateMap.*.highPrice;chains.callExpDateMap.*.inTheMoney;chains.callExpDateMap.*.intrinsicValue;chains.callExpDateMap.*.last,chains.putExpDateMap.*.description;chains.putExpDateMap.*.expirationType;chains.putExpDateMap.*.strikePrice,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
004d0a173b2a8894f951,py,signals.py,786,0,TEXT_LINE_MARKET_TOKEN,            pct = int(100 * cont),int,instruments.*.fundamental.shortIntDayToCover;instruments.*.fundamental.shortIntToFloat,chains.putExpDateMap.*.description;chains.putExpDateMap.*.expirationType;chains.putExpDateMap.*.strikePrice,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
4cdaf9362ad89d379498,py,signals.py,798,0,TEXT_LINE_MARKET_TOKEN,"            call_sig = getattr(call, ""signal"", ""wait"")",call,chains.callExpDateMap;chains.callExpDateMap.*;chains.callExpDateMap.*.ask;chains.callExpDateMap.*.askSize;chains.callExpDateMap.*.bid;chains.callExpDateMap.*.bidAskSize;chains.callExpDateMap.*.bidSize;chains.callExpDateMap.*.closePrice;chains.callExpDateMap.*.daysToExpiration;chains.callExpDateMap.*.deliverableNote;chains.callExpDateMap.*.delta;chains.callExpDateMap.*.description;chains.callExpDateMap.*.exchangeName;chains.callExpDateMap.*.exerciseType;chains.callExpDateMap.*.expirationDate;chains.callExpDateMap.*.expirationType;chains.callExpDateMap.*.extrinsicValue;chains.callExpDateMap.*.gamma;chains.callExpDateMap.*.high52Week;chains.callExpDateMap.*.highPrice;chains.callExpDateMap.*.inTheMoney;chains.callExpDateMap.*.intrinsicValue;chains.callExpDateMap.*.last;chains.callExpDateMap.*.lastSize;chains.callExpDateMap.*.lastTradingDay,chains.callExpDateMap.*.theoreticalVolatility;chains.callExpDateMap.*.volatility;chains.putExpDateMap.*.theoreticalVolatility,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
7aa1a809be22b0bf56d4,py,signals.py,801,0,TEXT_LINE_MARKET_TOKEN,"                (mc_dir == ""up"" and call_sig == ""long"")",long,chains.callExpDateMap.*.quoteTimeInLong;chains.callExpDateMap.*.tradeTimeInLong;chains.putExpDateMap.*.quoteTimeInLong;chains.putExpDateMap.*.tradeTimeInLong,chains.callExpDateMap.*.bidSize;chains.underlying.bidSize;chains.putExpDateMap.*.bidSize,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
8d8324dd36e096455ce8,py,signals.py,802,0,TEXT_LINE_MARKET_TOKEN,"                or (mc_dir == ""down"" and call_sig == ""short"")",short,instruments.*.fundamental.shortIntDayToCover;instruments.*.fundamental.shortIntToFloat,chains.underlying.bidSize;chains.callExpDateMap.*.bidSize;quotes.quote.bidSize,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
ce0bc19d1932ef2695de,py,signals.py,806,0,TEXT_LINE_MARKET_TOKEN,"                (mc_dir == ""up"" and call_sig == ""short"")",short,instruments.*.fundamental.shortIntDayToCover;instruments.*.fundamental.shortIntToFloat,chains.callExpDateMap.*.bidSize;chains.putExpDateMap.*.bidSize;chains.underlying.bidSize,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
53b73fe990a131af8cdb,py,signals.py,807,0,TEXT_LINE_MARKET_TOKEN,"                or (mc_dir == ""down"" and call_sig == ""long"")",long,chains.callExpDateMap.*.quoteTimeInLong;chains.callExpDateMap.*.tradeTimeInLong;chains.putExpDateMap.*.quoteTimeInLong;chains.putExpDateMap.*.tradeTimeInLong,chains.underlying.bidSize;chains.callExpDateMap.*.bidSize;chains.underlying.askSize,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
97e10e8291ec004a4ae5,py,signals.py,823,0,TEXT_LINE_MARKET_TOKEN,"        note = "" | "".join(note_parts)",note,chains.callExpDateMap.*.deliverableNote;chains.putExpDateMap.*.deliverableNote,streaming.content.*.BIDS;streaming.content.*.BIDS.*;chains.putExpDateMap.*.openInterest,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
62741e3b4cd6e6aaa449,py,signals.py,828,0,TEXT_LINE_MARKET_TOKEN,"        elif mode == ""expansion"" and exp is not None:",exp,chains.callExpDateMap;chains.callExpDateMap.*;chains.callExpDateMap.*.ask;chains.callExpDateMap.*.askSize;chains.callExpDateMap.*.bid;chains.callExpDateMap.*.bidAskSize;chains.callExpDateMap.*.bidSize;chains.callExpDateMap.*.closePrice;chains.callExpDateMap.*.daysToExpiration;chains.callExpDateMap.*.deliverableNote;chains.callExpDateMap.*.delta;chains.callExpDateMap.*.description;chains.callExpDateMap.*.exchangeName;chains.callExpDateMap.*.exerciseType;chains.callExpDateMap.*.expirationDate;chains.callExpDateMap.*.expirationType;chains.callExpDateMap.*.extrinsicValue;chains.callExpDateMap.*.gamma;chains.callExpDateMap.*.high52Week;chains.callExpDateMap.*.highPrice;chains.callExpDateMap.*.inTheMoney;chains.callExpDateMap.*.intrinsicValue;chains.callExpDateMap.*.last;chains.callExpDateMap.*.lastSize;chains.callExpDateMap.*.lastTradingDay,quotes.extended.bidPrice;quotes.extended.lastPrice;quotes.extended.askPrice,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
5058fab67b43360b98f1,py,signals.py,829,0,TEXT_LINE_MARKET_TOKEN,            prob_val = exp,exp,chains.callExpDateMap;chains.callExpDateMap.*;chains.callExpDateMap.*.ask;chains.callExpDateMap.*.askSize;chains.callExpDateMap.*.bid;chains.callExpDateMap.*.bidAskSize;chains.callExpDateMap.*.bidSize;chains.callExpDateMap.*.closePrice;chains.callExpDateMap.*.daysToExpiration;chains.callExpDateMap.*.deliverableNote;chains.callExpDateMap.*.delta;chains.callExpDateMap.*.description;chains.callExpDateMap.*.exchangeName;chains.callExpDateMap.*.exerciseType;chains.callExpDateMap.*.expirationDate;chains.callExpDateMap.*.expirationType;chains.callExpDateMap.*.extrinsicValue;chains.callExpDateMap.*.gamma;chains.callExpDateMap.*.high52Week;chains.callExpDateMap.*.highPrice;chains.callExpDateMap.*.inTheMoney;chains.callExpDateMap.*.intrinsicValue;chains.callExpDateMap.*.last;chains.callExpDateMap.*.lastSize;chains.callExpDateMap.*.lastTradingDay,chains.putExpDateMap.*.totalVolume;chains.callExpDateMap.*.totalVolume;pricehistory.candles.*.volume,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
36be9bd890f79dabed24,py,signals.py,835,0,TEXT_LINE_MARKET_TOKEN,"            status=""active"",",status,chains.status;quotes.quote.securityStatus;streaming.content.*.SECURITY_STATUS,chains.putExpDateMap.*.theoreticalVolatility;chains.callExpDateMap.*.theoreticalVolatility;chains.putExpDateMap.*.volatility,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
ca8509882b134663a1b0,py,signals.py,838,0,TEXT_LINE_MARKET_TOKEN,"                ""high"" if pct is not None and pct > 60",high,chains.callExpDateMap.*.highPrice;chains.putExpDateMap.*.highPrice;chains.underlying.fiftyTwoWeekHigh;chains.underlying.highPrice;pricehistory.candles.*.high;quotes.quote.52WeekHigh;quotes.quote.highPrice;streaming.content.*.HIGH_PRICE;streaming.content.*.HIGH_PRICE_52_WEEK,chains.putExpDateMap;chains.putExpDateMap.*.description;chains.putExpDateMap.*.highPrice,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
12030484e53ecbb20b94,py,signals.py,840,0,TEXT_LINE_MARKET_TOKEN,"                else ""low""",low,chains.callExpDateMap.*.lowPrice;chains.putExpDateMap.*.lowPrice;chains.underlying.fiftyTwoWeekLow;chains.underlying.lowPrice;pricehistory.candles.*.low;quotes.quote.52WeekLow;quotes.quote.lowPrice;streaming.content.*.LOW_PRICE;streaming.content.*.LOW_PRICE_52_WEEK,quotes.quote.52WeekLow;chains.callExpDateMap.*.low52Week;quotes.quote.52WeekHigh,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
