register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
cce7ea12e09d620d33ec,python,features/cascade_stack_contract.py,1,400,FORMAL_NMD,L1 orchestration,L1_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
7852468e68fba00d462a,python,features/cascade_stack_contract.py,76,472,FORMAL_NMD,L76 orchestration,L76_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
dbe74ffcb96d2aa0db6a,python,features/cascade_stack_contract.py,77,473,FORMAL_NMD,L77 orchestration,L77_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
3d9af042b9d3a4fbe3c0,python,features/cascade_stack_contract.py,78,474,FORMAL_NMD,L78 orchestration,L78_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
fbcd5df16ffbc5fe747e,python,features/cascade_stack_contract.py,79,475,FORMAL_NMD,L79 orchestration,L79_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
bb635ff580af55c51990,python,features/cascade_stack_contract.py,80,476,FORMAL_NMD,L80 orchestration,L80_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
1514c86064bcb402e816,python,features/cascade_stack_contract.py,81,477,FORMAL_NMD,L81 orchestration,L81_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
853709f34b29f8996d5c,python,features/cascade_stack_contract.py,82,478,FORMAL_NMD,L82 orchestration,L82_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
3ec9062acf3ee40810a3,python,features/cascade_stack_contract.py,83,479,FORMAL_NMD,L83 orchestration,L83_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
1a816b74796b125e0d23,python,features/cascade_stack_contract.py,84,480,FORMAL_NMD,L84 orchestration,L84_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
93b54caa793c9c6acee0,python,features/cascade_stack_contract.py,85,481,FORMAL_NMD,L85 orchestration,L85_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
779791559cc7cab7a7e5,python,features/cascade_stack_contract.py,86,200,FORMAL_PASS_THROUGH,validate_inference_snapshot_v1_envelope,validate_inference_snapshot_v1_envelope,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,PASS_THROUGH,,,PASS_THROUGH features.xgb_model_input | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
4213d46769a514fde78e,python,features/cascade_stack_contract.py,87,482,FORMAL_NMD,L87 orchestration,L87_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
3b494626b9269eabac29,python,features/cascade_stack_contract.py,88,483,FORMAL_NMD,L88 orchestration,L88_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
3396f9a29bf9a9ce8017,python,features/cascade_stack_contract.py,89,484,FORMAL_NMD,L89 orchestration,L89_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
e85ed4d240d7f3ba7828,python,features/cascade_stack_contract.py,90,485,FORMAL_NMD,L90 orchestration,L90_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
14e42f4f87dab078a1ad,python,features/cascade_stack_contract.py,91,486,FORMAL_NMD,L91 orchestration,L91_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
e8e3a9bcecf4169c8838,python,features/cascade_stack_contract.py,92,487,FORMAL_NMD,L92 orchestration,L92_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
ebd60dc582724e581cb4,python,features/cascade_stack_contract.py,93,488,FORMAL_NMD,L93 orchestration,L93_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
5d535af499e68dcb98b9,python,features/cascade_stack_contract.py,94,489,FORMAL_NMD,L94 orchestration,L94_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
aeeb4bcf855261af481c,python,features/cascade_stack_contract.py,95,490,FORMAL_NMD,L95 orchestration,L95_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
65aff90c5b62410f6243,python,features/cascade_stack_contract.py,96,491,FORMAL_NMD,L96 orchestration,L96_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
ccb5e4f5987b240a8747,python,features/cascade_stack_contract.py,97,492,FORMAL_NMD,L97 orchestration,L97_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
a367b7379cbd28e2ad13,python,features/cascade_stack_contract.py,98,493,FORMAL_NMD,L98 orchestration,L98_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
f050da81d8068e0f10d2,python,features/cascade_stack_contract.py,99,494,FORMAL_NMD,L99 orchestration,L99_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
c1fa9ab0771e5605f5ce,python,features/cascade_stack_contract.py,100,495,FORMAL_NMD,L100 orchestration,L100_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
61146696203590d3c89e,python,features/cascade_stack_contract.py,101,496,FORMAL_NMD,L101 orchestration,L101_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
ade62f5e076bf3bc2d48,python,features/cascade_stack_contract.py,102,497,FORMAL_NMD,L102 orchestration,L102_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
5f35247e3a05d0cadb8a,python,features/cascade_stack_contract.py,103,498,FORMAL_NMD,L103 orchestration,L103_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
f4e150b3cf5ddd23de2c,python,features/cascade_stack_contract.py,104,499,FORMAL_NMD,L104 orchestration,L104_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
60f45b0cb43977da8559,python,features/cascade_stack_contract.py,105,500,FORMAL_NMD,L105 orchestration,L105_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
e6338b7c383146a2fc68,python,features/cascade_stack_contract.py,106,501,FORMAL_NMD,L106 orchestration,L106_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
f8d42e4ce1d04d46b5e3,python,features/cascade_stack_contract.py,107,502,FORMAL_NMD,L107 orchestration,L107_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
cc2619b165b6f2d2f4d3,python,features/cascade_stack_contract.py,108,503,FORMAL_NMD,L108 orchestration,L108_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
61dc8cbcaadb5ca4704d,python,features/cascade_stack_contract.py,109,504,FORMAL_NMD,L109 orchestration,L109_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
0ea2390c9a0d8eeb65db,python,features/cascade_stack_contract.py,110,505,FORMAL_NMD,L110 orchestration,L110_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
45488d3eaac13b54d037,python,features/cascade_stack_contract.py,111,506,FORMAL_NMD,L111 orchestration,L111_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
e6415145de80df8ab100,python,features/cascade_stack_contract.py,112,507,FORMAL_NMD,L112 orchestration,L112_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
b24322ca649b6cdcec76,python,features/cascade_stack_contract.py,113,508,FORMAL_NMD,L113 orchestration,L113_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
ed99ddfc59bc04708998,python,features/cascade_stack_contract.py,114,509,FORMAL_NMD,L114 orchestration,L114_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
2f53a290e41a1423b173,python,features/cascade_stack_contract.py,115,510,FORMAL_NMD,L115 orchestration,L115_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
f7486ef387cc581c4985,python,features/cascade_stack_contract.py,116,511,FORMAL_NMD,L116 orchestration,L116_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
6384435781bc77acd9f7,python,features/cascade_stack_contract.py,117,512,FORMAL_NMD,L117 orchestration,L117_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
7ae08de0ee84336b9f7e,python,features/cascade_stack_contract.py,118,513,FORMAL_NMD,L118 orchestration,L118_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
7bb8ec60eb8877a0b520,python,features/cascade_stack_contract.py,119,514,FORMAL_NMD,L119 orchestration,L119_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
bb9017389a4cc2cbb00e,python,features/cascade_stack_contract.py,120,515,FORMAL_NMD,L120 orchestration,L120_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
9b63b0c31eddda9799d5,python,features/cascade_stack_contract.py,121,516,FORMAL_NMD,L121 orchestration,L121_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
cd631aee60b117efd2e6,python,features/cascade_stack_contract.py,122,517,FORMAL_NMD,L122 orchestration,L122_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
b52a2f066f4f29dc2dab,python,features/cascade_stack_contract.py,123,518,FORMAL_NMD,L123 orchestration,L123_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
88f2d309d180e2f96855,python,features/cascade_stack_contract.py,124,101,FORMAL_KEEP_DERIVED,assert_no_legacy_mvp_in_fusion_overlay,assert_no_legacy_mvp_in_fusion_overlay,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,KEEP_DERIVED,,,CSV grep zero hits for assert_no_legacy_mvp_in_fusion_overlay | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
209f6fea2514e1314598,python,features/cascade_stack_contract.py,125,519,FORMAL_NMD,L125 orchestration,L125_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
c4d89e48f0ec084a2b68,python,features/cascade_stack_contract.py,126,520,FORMAL_NMD,L126 orchestration,L126_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
d14902f21f6e249b622f,python,features/cascade_stack_contract.py,127,521,FORMAL_NMD,L127 orchestration,L127_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
5aea16d66a4084899a72,python,features/cascade_stack_contract.py,128,522,FORMAL_NMD,L128 orchestration,L128_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
2d458f57471b2d1abbe5,python,features/cascade_stack_contract.py,129,523,FORMAL_NMD,L129 orchestration,L129_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
7e5fa3b2a3983c420add,python,features/cascade_stack_contract.py,130,524,FORMAL_NMD,L130 orchestration,L130_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
c8a11c3572bec0f3b386,python,features/cascade_stack_contract.py,131,525,FORMAL_NMD,L131 orchestration,L131_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
a9b4b9cafaff572f0de0,python,features/cascade_stack_contract.py,132,526,FORMAL_NMD,L132 orchestration,L132_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
24272dabc2470b6c15ad,python,features/cascade_stack_contract.py,133,527,FORMAL_NMD,L133 orchestration,L133_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/cascade_stack_schema+contract,NOT_MARKET_DATA,,,Cascade challenger lineage + overlay contract (no Schwab leaves) | line anchored HEAD c2542fe; cascade challenger runtime contract; pairs parallel_stack_schema
